Account name,Account IBAN,Counteraccount IBAN,Transaction date,Amount,Currency,Detail
Jos,BE69771770897312,BE51523158810363,Thu Feb 06 22:30:24 CET 2020,972.44,EUR,Aspernatur ex officiis in fugit quaerat.
Jos,BE69771770897312,BE90948967629905,Mon Feb 17 19:40:19 CET 2020,4000.12,EUR,Et qui id aliquid.
Jos,BE69771770897312,BE08478051722145,Thu Feb 13 19:15:57 CET 2020,3320.19,EUR,Aut esse sed sit eum.
Jos,BE69771770897312,BE28250676050831,Wed Feb 12 09:03:43 CET 2020,-4928.53,EUR,Cumque ad qui.
Jos,BE69771770897312,BE43462648067486,Thu Feb 06 15:29:15 CET 2020,4768.51,EUR,Necessitatibus atque laudantium quam minima nisi.
Jos,BE69771770897312,BE73893264752233,Thu Feb 13 18:10:56 CET 2020,-2605.9,EUR,Nemo iste assumenda non consequuntur deserunt veniam repellendus.
Jos,BE69771770897312,BE69657872487057,Mon Feb 17 13:05:27 CET 2020,2961.66,EUR,Velit ab est.
Jos,BE69771770897312,BE62637614762452,Wed Feb 12 01:45:35 CET 2020,-380.2,EUR,Nihil rem adipisci ea unde.
Jos,BE69771770897312,BE98608076785755,Tue Feb 11 10:21:31 CET 2020,-1666.49,EUR,Nisi consequatur laborum fuga explicabo ut officia odio.
Jos,BE69771770897312,BE36294506699413,Wed Feb 12 02:00:38 CET 2020,125.7,EUR,Similique atque molestiae id omnis quas.
Jos,BE69771770897312,BE22260637306665,Fri Jan 31 09:01:33 CET 2020,194.21,EUR,Sit animi atque earum sed.
Jos,BE69771770897312,BE18392744406448,Tue Feb 18 10:06:55 CET 2020,-3811.69,EUR,Et eaque ab eius aut molestiae iure recusandae.
Jos,BE69771770897312,BE17007483848262,Wed Feb 19 03:26:31 CET 2020,2214.49,EUR,Animi optio qui eos doloremque velit quaerat commodi.
Jos,BE69771770897312,BE18516703240185,Wed Feb 19 10:01:52 CET 2020,-1563.62,EUR,Hic provident nesciunt tenetur hic at.
Jos,BE69771770897312,BE22775549313162,Wed Feb 05 17:22:59 CET 2020,-2531.13,EUR,Doloremque quis eius beatae consequuntur sit.
Jos,BE69771770897312,BE81236540375386,Tue Feb 18 17:51:54 CET 2020,-2940.8,EUR,Ut qui fugiat libero placeat aspernatur deleniti.
Jos,BE69771770897312,BE25117565080229,Mon Feb 17 18:17:36 CET 2020,-693.03,EUR,At incidunt nihil.
Jos,BE69771770897312,BE70129566132140,Mon Feb 03 06:46:26 CET 2020,-916.85,EUR,Rem iure error in autem impedit.
Jos,BE69771770897312,BE30996970578541,Sun Feb 09 06:17:54 CET 2020,-121.76,EUR,Quam porro ut aut.
Jos,BE69771770897312,BE84423174895769,Tue Feb 04 16:14:29 CET 2020,499.5,EUR,Libero laborum est aut natus sed illo.
Jos,BE69771770897312,BE23036013856269,Wed Feb 12 07:58:58 CET 2020,-1435.19,EUR,Odit ut est corporis tenetur similique veritatis numquam.
Jos,BE69771770897312,BE55931090228768,Tue Feb 18 21:11:39 CET 2020,4702.03,EUR,Quia architecto distinctio unde.
Jos,BE69771770897312,BE90407534131825,Sat Feb 08 14:45:34 CET 2020,4939.52,EUR,Error ut quibusdam quia enim ullam.
Jos,BE69771770897312,BE78700757479614,Tue Feb 11 22:34:03 CET 2020,3518.23,EUR,Magnam quaerat quis odit quo id.
Jos,BE69771770897312,BE35571506863255,Sat Feb 01 18:22:29 CET 2020,472.95,EUR,Beatae ut cumque.
Jos,BE69771770897312,BE35602923409204,Sun Feb 02 00:43:53 CET 2020,198.94,EUR,Placeat illo voluptatem ut et.
Jos,BE69771770897312,BE15112835976359,Wed Feb 19 01:16:04 CET 2020,-2702.87,EUR,Harum est consectetur eligendi beatae eveniet perspiciatis.
Jos,BE69771770897312,BE87469404851372,Mon Feb 17 05:05:41 CET 2020,138.97,EUR,Cumque labore tempora non dicta.
Jos,BE69771770897312,BE39704218690576,Wed Feb 12 13:31:54 CET 2020,750.36,EUR,Ad nesciunt in nobis voluptatibus consequatur natus.
Jos,BE69771770897312,BE57031970569155,Tue Feb 04 04:26:09 CET 2020,1425.36,EUR,Quia quod beatae in fugiat.
Jos,BE69771770897312,BE60094136983491,Thu Feb 13 07:25:43 CET 2020,-2090.85,EUR,Ullam aperiam reprehenderit officiis quasi.
Jos,BE69771770897312,BE71846005365585,Wed Jan 22 21:47:45 CET 2020,2642.07,EUR,Cupiditate explicabo nihil similique ab impedit non.
Jos,BE69771770897312,BE97221721737284,Thu Feb 13 15:04:37 CET 2020,-3554.51,EUR,Et eos sunt vitae quia.
Jos,BE69771770897312,BE63449808568812,Thu Feb 13 15:45:02 CET 2020,-1659.16,EUR,Omnis adipisci deleniti.
Jos,BE69771770897312,BE66976591969240,Mon Feb 10 20:31:53 CET 2020,1368.24,EUR,Quo veniam quasi.
Jos,BE69771770897312,BE59393160633195,Thu Feb 06 14:52:25 CET 2020,-878.25,EUR,Ratione asperiores molestiae esse est.
Jos,BE69771770897312,BE48480612470597,Tue Feb 18 23:48:03 CET 2020,-4263.87,EUR,Sed expedita quo aut est voluptatem odio.
Jos,BE69771770897312,BE04282239316017,Sat Feb 08 13:49:02 CET 2020,1273.54,EUR,Aliquam praesentium sed esse omnis.
Jos,BE69771770897312,BE02441797212355,Fri Feb 14 05:38:43 CET 2020,313.1,EUR,Illo nesciunt tempore rem et et.
Jos,BE69771770897312,BE71980404285072,Tue Jan 28 15:58:34 CET 2020,-2878.59,EUR,Officiis aspernatur ut amet facere earum veniam nihil.
Jos,BE69771770897312,BE13920309668342,Wed Feb 19 07:48:37 CET 2020,-1262.45,EUR,Sit laborum ut voluptatem quaerat distinctio sapiente.
Jos,BE69771770897312,BE34408989030983,Tue Feb 18 16:00:05 CET 2020,-265.34,EUR,Asperiores dolorum excepturi autem explicabo et.
Jos,BE69771770897312,BE71451054243638,Sat Feb 08 16:38:11 CET 2020,-1468.85,EUR,Est sit nihil dolorem assumenda dicta aut at.
Jos,BE69771770897312,BE05288159575490,Tue Feb 11 17:12:26 CET 2020,803.15,EUR,Ipsam quod tempora aut excepturi iste eos sed.
Jos,BE69771770897312,BE66695835160219,Mon Feb 17 15:51:08 CET 2020,-3143.92,EUR,Nulla voluptatem iste culpa recusandae est ut.
Jos,BE69771770897312,BE02297286102717,Mon Feb 10 19:35:50 CET 2020,1433.41,EUR,Hic molestiae quisquam ut nostrum.
Jos,BE69771770897312,BE74688022599461,Fri Jan 31 01:41:29 CET 2020,-1537.11,EUR,Distinctio ab et.
Jos,BE69771770897312,BE96352867255837,Sat Feb 15 04:02:44 CET 2020,-4299.02,EUR,Et odio magni.
Jos,BE69771770897312,BE53820848508835,Wed Feb 12 14:59:35 CET 2020,-309.97,EUR,Et et iste quisquam et quaerat soluta aspernatur.
Jos,BE69771770897312,BE89223794511610,Wed Feb 12 16:13:37 CET 2020,-1882.0,EUR,Velit eligendi quasi veritatis minus.
Jos,BE69771770897312,BE67589002309389,Mon Feb 17 16:18:41 CET 2020,-894.68,EUR,Soluta qui aut et labore impedit.
Jos,BE69771770897312,BE06576390533544,Wed Feb 19 00:49:08 CET 2020,-2911.23,EUR,Perspiciatis adipisci nostrum.
Jos,BE69771770897312,BE98730683456855,Wed Feb 19 08:11:48 CET 2020,2959.72,EUR,Quis aut ipsam aut dolorem.
Jos,BE69771770897312,BE69518515173465,Sat Feb 15 12:57:58 CET 2020,-4002.16,EUR,Et numquam totam libero dolore.
Jos,BE69771770897312,BE36934691610093,Sat Feb 15 05:24:02 CET 2020,1797.88,EUR,Placeat exercitationem consequatur est sint.
Jos,BE69771770897312,BE52809589915569,Tue Feb 11 06:04:05 CET 2020,1014.01,EUR,Ratione itaque laboriosam reiciendis impedit.
Jos,BE69771770897312,BE51206908897697,Sat Feb 08 10:46:35 CET 2020,-4166.07,EUR,Necessitatibus dignissimos vitae nam.
Jos,BE69771770897312,BE32935301976942,Sat Feb 01 03:07:18 CET 2020,1851.59,EUR,Animi atque voluptatem inventore harum quis.
Jos,BE69771770897312,BE27716016558195,Thu Jan 30 02:16:16 CET 2020,-4586.71,EUR,Velit architecto excepturi labore expedita voluptas optio.
Jos,BE69771770897312,BE12182273739335,Mon Jan 27 20:19:09 CET 2020,2932.78,EUR,Ullam velit doloribus.
Jos,BE69771770897312,BE22241914941972,Sat Feb 15 15:20:48 CET 2020,4839.31,EUR,Dolores qui sapiente a quas explicabo.
Jos,BE69771770897312,BE07843880851591,Sat Feb 15 12:04:17 CET 2020,176.56,EUR,Temporibus dolorum harum dolorem ipsam numquam soluta.
Jos,BE69771770897312,BE97452306529272,Sun Feb 09 16:50:30 CET 2020,-4333.44,EUR,Iure reiciendis aut enim officia unde sit.
Jos,BE69771770897312,BE60482749026331,Mon Feb 17 20:10:50 CET 2020,3323.91,EUR,Sunt blanditiis nemo facilis nisi sapiente.
Jos,BE69771770897312,BE98291065170792,Thu Feb 13 15:56:09 CET 2020,869.78,EUR,Voluptatibus consequatur illo quo autem dolor quia.
Jos,BE69771770897312,BE07248602693378,Mon Feb 17 21:22:05 CET 2020,-681.84,EUR,Libero ea sed.
Jos,BE69771770897312,BE42519070645615,Thu Feb 06 20:14:56 CET 2020,-3477.1,EUR,Aut eius iusto eaque.
,EUR,Ut velit ut sunt nisi distinctio exercitationem.
